Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,DQR,Nom et code,Total,Agriculture,Transformation,Emballage,Transport,Supermarché et distribution,Consommation,Total
11024,11024,aides culinaires et ingrédients divers,herbes,"Persil, séché","Parsley, dried",2.99,"Persil, séché (11024)",0.7186807794,2.6824955,0,0.47839023,0.17575,0.015708527,0,3.352344257
25525,25525,aides culinaires et ingrédients divers,aides culinaires,"Pizza, sauce garniture pour",Topping sauce for pizza,3.19,"Pizza, sauce garniture pour (25525)",0.1465521723,0.23297293,0.16802913,0.11005412,0.19066785,0.019530673,0,0.7212547029999999
11019,11019,aides culinaires et ingrédients divers,épices,"Poivre blanc, poudre","White pepper, powder",4.31,"Poivre blanc, poudre (11019)",1.4235719893999998,7.9183712,0.44532749,0.47839023,0.33498802,0.015708527,0,9.192785467
11088,11088,aides culinaires et ingrédients divers,épices,Poivre de Cayenne ou piment de Cayenne,Cayenne pepper,4.31,Poivre de Cayenne ou piment de Cayenne (11088),1.4235719893999998,7.9183712,0.44532749,0.47839023,0.33498802,0.015708527,0,9.192785467
11015,11015,aides culinaires et ingrédients divers,épices,"Poivre noir, poudre","Black pepper, powder",2.34,"Poivre noir, poudre (11015)",1.4239766473999997,7.9183712,0.44652647,0.47839023,0.33498802,0.015708527,0,9.193984447
11214,11214,aides culinaires et ingrédients divers,aides culinaires,"Préparation culinaire à base de soja, type ""crème de soja""","Soy ""cream"" preparation",2.09,"Préparation culinaire à base de soja, type ""crème de soja"" (11214)",0.14552165730000002,0.50628086,0.25089064,0.11005412,0.15748705,0.019530673,0,1.0442433430000002
11056,11056,aides culinaires et ingrédients divers,épices,Quatre épices,Mix of 4 spices,2.79,Quatre épices (11056),0.8950024984,4.7634249,0.2624518,0.47839023,0.3346387,0.015708527,0,5.854614157
11016,11016,aides culinaires et ingrédients divers,herbes,"Raifort, cru","Horseradish, fresh",3.75,"Raifort, cru (11016)",0.0837975093,0.083506363,0,0.32945583,0.16296786,0.019635659,0.080370398,0.67593611
11068,11068,aides culinaires et ingrédients divers,herbes,"Romarin, frais","Rosemary, fresh",3.75,"Romarin, frais (11068)",0.13208131129999998,0.22251419,0,0.32945583,0.16296786,0.019635659,0.080370398,0.8149439369999999
11036,11036,aides culinaires et ingrédients divers,herbes,"Romarin, séché","Rosemary, dried",3.75,"Romarin, séché (11036)",0.3983156094,0.88293631,0,0.47839023,0.17575,0.015708527,0,1.5527850669999999
11039,11039,aides culinaires et ingrédients divers,épices,Safran,Saffron,3.75,Safran (11039),1.4235719893999998,7.9183712,0.44532749,0.47839023,0.33498802,0.015708527,0,9.192785467
11062,11062,aides culinaires et ingrédients divers,herbes,"Sarriette, séchée","Savory, dried",3.75,"Sarriette, séchée (11062)",0.3983156094,0.88293631,0,0.47839023,0.17575,0.015708527,0,1.5527850669999999
11159,11159,aides culinaires et ingrédients divers,sauces,Sauce à la crème,Cream sauce,2.9,Sauce à la crème (11159),0.24803887669999997,1.4380756,0.29648764,0.17736425,0.19875464,0.039628148,0.017733084,2.168043362
11161,11161,aides culinaires et ingrédients divers,sauces,Sauce à la crème aux épices,Cream sauce with spices,2.82,Sauce à la crème aux épices (11161),0.2495379907,1.234278,0.28839125,0.17736425,0.21822199,0.039628148,0.017733084,1.975616722
11162,11162,aides culinaires et ingrédients divers,sauces,Sauce à la crème aux herbes,Cream sauce with herbs,3.22,Sauce à la crème aux herbes (11162),0.2495379907,1.234278,0.28839125,0.17736425,0.21822199,0.039628148,0.017733084,1.975616722
11122,11122,aides culinaires et ingrédients divers,sauces,"Sauce à l'échalote à la crème, préemballée","Cream sauce with shallots, prepacked",2.82,"Sauce à l'échalote à la crème, préemballée (11122)",0.23081391069999996,1.2363489,0.27874372,0.17736425,0.20457215,0.039628148,0.017733084,1.954390252
11163,11163,aides culinaires et ingrédients divers,sauces,"Sauce aigre douce, préemballée","Sweet and sour sauce, prepacked",2.78,"Sauce aigre douce, préemballée (11163)",0.1675978087,0.29125203,0.21171597,0.25201238,0.24873726,0.039628148,0.017733084,1.061078872
11168,11168,aides culinaires et ingrédients divers,sauces,"Sauce aïoli, préemballée","Aioli sauce (garlic and olive oil mayonnaise), prepacked",2.49,"Sauce aïoli, préemballée (11168)",0.5690437389999998,0.65714588,0.223754,0.17736425,0.32476034,0.039628148,0.0066875618,1.4293401798
11167,11167,aides culinaires et ingrédients divers,sauces,"Sauce américaine, préemballée","American-style sauce, prepacked",2.11,"Sauce américaine, préemballée (11167)",0.36490646000000004,2.2595357,0.87233995,0.17741848,0.21249918,0.039628148,0.0066875618,3.5681090197999996
11111,11111,aides culinaires et ingrédients divers,sauces,"Sauce armoricaine, préemballée","Armorican-style sauce, prepacked",2.18,"Sauce armoricaine, préemballée (11111)",0.3689610427,2.2595357,0.87233995,0.17741848,0.21249918,0.039628148,0.017733084,3.5791545419999995
11140,11140,aides culinaires et ingrédients divers,sauces,"Sauce au beurre blanc, préemballée","White butter sauce, prepacked",2.18,"Sauce au beurre blanc, préemballée (11140)",0.47152622169999997,3.6423086,0.20171278,0.22712967,0.24248183,0.039628148,0.017733084,4.370994111999999
11158,11158,aides culinaires et ingrédients divers,sauces,"Sauce au beurre, préemballée","Sauce, butter, prepacked",2.18,"Sauce au beurre, préemballée (11158)",0.47152622169999997,3.6423086,0.20171278,0.22712967,0.24248183,0.039628148,0.017733084,4.370994111999999
11300,11300,aides culinaires et ingrédients divers,sauces,Sauce au chocolat,Chocolate sauce,2.16,Sauce au chocolat (11300),0.3850333963,0.84353884,5.0713796,0.17736425,0.15994253,0.019530673,0,6.271755893000001
11132,11132,aides culinaires et ingrédients divers,sauces,"Sauce au curry, préemballée","Curry sauce, prepacked",2.84,"Sauce au curry, préemballée (11132)",0.1153304117,0.100474,0.24786967,0.17737375,0.21563936,0.039628148,0.017733084,0.798718012
11189,11189,aides culinaires et ingrédients divers,sauces,"Sauce au fromage pour risotto ou pâtes, préemballée","Cheese sauce for risotto or pasta, prepacked",1.76,"Sauce au fromage pour risotto ou pâtes, préemballée (11189)",0.3969338967,3.1124043,0.3434461,0.17736425,0.22283688,0.039628148,0.017733084,3.913412762
11115,11115,aides culinaires et ingrédients divers,sauces,"Sauce au poivre vert, préemballée","Green pepper sauce, prepacked",2.21,"Sauce au poivre vert, préemballée (11115)",0.13987745869999998,0.43093677,0.26341312,0.17736425,0.20311671,0.039628148,0.017733084,1.1321920820000002
11182,11182,aides culinaires et ingrédients divers,sauces,"Sauce au poivre, chaude, préemballée","Sauce, pepper, prepacked",2.21,"Sauce au poivre, chaude, préemballée (11182)",0.19736231270000001,0.86187355,0.37333806,0.17736425,0.20747877,0.039628148,0.017733084,1.6774158620000001
11182,11212,aides culinaires et ingrédients divers,sauces,"Sauce au poivre, condimentaire, froide, préemballée","Sauce, pepper, prepacked",2.14,"Sauce au poivre, condimentaire, froide, préemballée (11212)",0.19736231270000001,0.86187355,0.37333806,0.17736425,0.20747877,0.039628148,0.017733084,1.6774158620000001
11191,11191,aides culinaires et ingrédients divers,sauces,"Sauce au roquefort, préemballée","Roquefort (blue cheese) sauce, prepacked",2.98,"Sauce au roquefort, préemballée (11191)",0.47152622169999997,3.6423086,0.20171278,0.22712967,0.24248183,0.039628148,0.017733084,4.370994111999999
11164,11164,aides culinaires et ingrédients divers,sauces,Sauce au vin rouge,Red wine sauce,2.35,Sauce au vin rouge (11164),0.2742873307,0.53990612,0.27299551,0.64702539,0.23888365,0.039628148,0.017733084,1.7561719020000002
11166,11166,aides culinaires et ingrédients divers,sauces,Sauce au yaourt,Yogurt sauce,1.8,Sauce au yaourt (11166),0.197848773,0.81983557,0.18596434,0.17736425,0.23601228,0.039628148,0.0066875618,1.4654921498
11192,11192,aides culinaires et ingrédients divers,sauces,"Sauce aux champignons et à la crème, préemballée","Cream sauce with mushrooms, prepacked",2.68,"Sauce aux champignons et à la crème, préemballée (11192)",0.5398684176999999,3.4257637,0.22137695,0.17736425,0.23180661,0.039628148,0.017733084,4.113672741999999
11160,11160,aides culinaires et ingrédients divers,sauces,"Sauce aux champignons, préemballée","Mushroom sauce, prepacked",2.21,"Sauce aux champignons, préemballée (11160)",0.5408563557,3.157333,0.20596505,0.17736425,0.23166924,0.039628148,0.017733084,3.829692772
11100,11100,aides culinaires et ingrédients divers,sauces,"Sauce barbecue, préemballée","Barbecue sauce, prepacked",2.25,"Sauce barbecue, préemballée (11100)",0.223553759,0.49160551,0.21267703,0.25850159,0.25856853,0.039628148,0.0066875618,1.2676683698
11170,11170,aides culinaires et ingrédients divers,sauces,"Sauce basquaise ou Sauce aux poivrons, préemballée","Basque-style sauce or tomato sauce with sweet peppers, prepacked",2.78,"Sauce basquaise ou Sauce aux poivrons, préemballée (11170)",0.21377064969999998,0.3934754,0.17687606,0.17736425,0.28275069,0.039628148,0.017733084,1.087827632
11102,11102,aides culinaires et ingrédients divers,sauces,"Sauce béarnaise, préemballée","Bearnaise sauce, prepacked",2.18,"Sauce béarnaise, préemballée (11102)",0.5633369447,4.2641336,0.21265448,0.28373783,0.24657336,0.039628148,0.017733084,5.064460502
11143,11143,aides culinaires et ingrédients divers,sauces,"Sauce béchamel, maison","Bechamel sauce, home-made",1.87,"Sauce béchamel, maison (11143)",0.22354396270000002,1.4363299,0.17018272,0.17737781,0.2189968,0.039628148,0.017733084,2.060248462
11101,11101,aides culinaires et ingrédients divers,sauces,"Sauce béchamel, préemballée","Bechamel sauce, prepacked",1.87,"Sauce béchamel, préemballée (11101)",0.22354396270000002,1.4363299,0.17018272,0.17737781,0.2189968,0.039628148,0.017733084,2.060248462
11120,11120,aides culinaires et ingrédients divers,sauces,"Sauce bourguignonne, préemballée","Burgundy-style sauce, prepacked",2.11,"Sauce bourguignonne, préemballée (11120)",0.37202598100000006,1.6388973,0.25293319,0.60721305,0.24483809,0.039628148,0.0066875618,2.7901973398
11196,11196,aides culinaires et ingrédients divers,sauces,"Sauce burger, préemballée","Burger sauce, prepacked",3.35,"Sauce burger, préemballée (11196)",0.49505242600000005,1.9651864,0.39195814,0.24019162,0.36622515,0.039628148,0.0066875618,3.0098770198
